   Coeff   Det    RedA RedB RedC X Y UnredA UnredB UnredC
     -1   1691   18, 1, 94   1, 111    1158414, 10435, 94
     14   1691   22, 5, 78    1, 84    551230, 6557, 78
     -1   1691   22, 5, 78   1, 271    5731130, 21143, 78
     14   1691   26, 5, 66   1, 144    1370042, 9509, 66
    -16   1691   26, 5, 66   1, 200    2642026, 13205, 66
     14   1691   30, 7, 58    1, 11    7202, 645, 58
     -1   1691   30, 7, 58   1, 218    2759474, 12651, 58
    -16   1691   30, 13, 62    1, 37    85870, 2307, 62
     -1   1691   30, 13, 62    1, 43    115786, 2679, 62
     -1   1691   34, 3, 50    1, 35    61494, 1753, 50
     14   1691   34, 3, 50   1, 120    720754, 6003, 50
     -1   1691   38, 19, 54    1, 39    83654, 2125, 54
    -12   1692   2, 0, 846   1, 122    12591866, 103212, 846
     12   1692   4, 2, 424   1, 101    4325632, 42826, 424
     -6   1692   6, 0, 282    1, 89    2233728, 25098, 282
     27   1692   8, 2, 212   1, 202    8651264, 42826, 212
    -18   1692   8, 2, 212   1, 237    11908784, 50246, 212
      6   1692   12, 6, 144   1, 105    1588872, 15126, 144
      3   1692   14, 4, 122    1, 44    236558, 5372, 122
     48   1692   14, 4, 122    1, 74    668678, 9032, 122
    -27   1692   16, 2, 106   1, 127    1710198, 13464, 106
    -12   1692   16, 2, 106   1, 197    4114558, 20884, 106
     12   1692   16, 6, 108   1, 140    2118496, 15126, 108
     -3   1692   16, 6, 108   1, 260    7303936, 28086, 108
     18   1692   18, 0, 94    1, 10    9418, 940, 94
      9   1692   18, 6, 96    1, 19    34902, 1830, 96
     -6   1692   18, 6, 96   1, 154    2278602, 14790, 96
     -9   1692   24, 6, 72   1, 113    920748, 8142, 72
      6   1692   24, 6, 72   1, 210    3177744, 15126, 72
     -3   1692   28, 10, 64   1, 115    848728, 7370, 64
    -18   1692   28, 10, 64   1, 179    2054232, 11466, 64
    -12   1692   32, 6, 54     1, 3    554, 168, 54
      3   1692   32, 6, 54   1, 243    3191594, 13128, 54
     27   1692   32, 10, 56   1, 165    1527932, 9250, 56
    -18   1692   32, 10, 56   1, 171    1640948, 9586, 56
     18   1692   34, 12, 54    1, 89    429904, 4818, 54
    -27   1692   34, 12, 54   1, 126    860362, 6816, 54
      6   1692   36, 6, 48    1, 31    46536, 1494, 48
     -9   1692   36, 6, 48    1, 38    69804, 1830, 48
    -18   1692   36, 18, 56   1, 244    3342836, 13682, 56
      9   1692   42, 18, 48   1, 100    483642, 4818, 48
     -6   1692   42, 18, 48   1, 107    553446, 5154, 48
      0   1696   2, 0, 848   1, 134    15226690, 113632, 848
     18   1696   4, 0, 424     1, 9    34348, 3816, 424
     18   1696   8, 0, 212    1, 18    68696, 3816, 212
    -30   1696   8, 4, 214    1, 67    961190, 14342, 214
     30   1696   10, 2, 170   1, 147    3674128, 24992, 170
      0   1696   10, 2, 170   1, 231    9072304, 39272, 170
    -15   1696   16, 0, 106    1, 36    137392, 3816, 106
    -15   1696   16, 8, 110    1, 71    555662, 7818, 110
    -27   1696   20, 8, 88   1, 144    1827092, 12680, 88
     18   1696   20, 8, 88   1, 158    2199380, 13912, 88
     15   1696   22, 8, 80    1, 63    318550, 5048, 80
    -15   1696   22, 8, 80   1, 103    850390, 8248, 80
     30   1696   34, 2, 50   1, 112    627682, 5602, 50
    -15   1696   34, 2, 50   1, 176    1549538, 8802, 50
    -27   1696   40, 8, 44    1, 11    5540, 492, 44
     18   1696   40, 8, 44    1, 39    67588, 1724, 44
    -30   1696   40, 12, 46   1, 167    1286942, 7694, 46
     15   1696   40, 12, 46   1, 254    2973872, 11696, 46
      1   1703   2, 1, 852   1, 181    27912736, 154213, 852
     16   1703   4, 1, 426    1, 85    3078024, 36211, 426
     16   1703   4, 1, 426   1, 205    17903064, 87331, 426
      1   1703   6, 1, 284   1, 169    8111668, 47997, 284
      1   1703   6, 1, 284   1, 266    20095242, 75545, 284
    -29   1703   8, 3, 214    1, 56    671448, 11987, 214
    -14   1703   8, 3, 214    1, 76    1236528, 16267, 214
      1   1703   12, 1, 142    1, 61    528516, 8663, 142
      1   1703   12, 1, 142   1, 255    9234072, 36211, 142
    -14   1703   12, 5, 144    1, 86    1065896, 12389, 144
    -14   1703   12, 5, 144   1, 164    3874676, 23621, 144
      1   1703   16, 5, 108    1, 34    125204, 3677, 108
     16   1703   16, 5, 108   1, 207    4629778, 22361, 108
    -59   1703   18, 5, 96   1, 129    1598844, 12389, 96
      1   1703   18, 5, 96   1, 246    5812014, 23621, 96
      1   1703   24, 5, 72    1, 51    187806, 3677, 72
     16   1703   24, 5, 72   1, 172    2131792, 12389, 72
    -14   1703   24, 11, 76   1, 141    1514082, 10727, 76
     16   1703   24, 11, 76   1, 143    1557294, 10879, 76
      1   1703   26, 13, 72    1, 18    23822, 1309, 72
      1   1703   32, 5, 54    1, 68    250408, 3677, 54
      1   1703   32, 5, 54   1, 137    1014928, 7403, 54
      1   1703   36, 5, 48   1, 215    2220986, 10325, 48
     31   1703   36, 5, 48   1, 258    3197688, 12389, 48
     31   1703   36, 13, 52   1, 177    1633746, 9217, 52
    -14   1703   36, 13, 52   1, 238    2951712, 12389, 52
     16   1703   38, 11, 48   1, 111    593888, 5339, 48
    -14   1703   38, 11, 48   1, 154    1141794, 7403, 48
     24   1711   2, 1, 856    1, 50    2140102, 42801, 856
      9   1711   4, 1, 428   1, 100    4280204, 42801, 428
    -21   1711   4, 1, 428   1, 199    16949630, 85173, 428
    -21   1711   8, 1, 214   1, 121    3133424, 25895, 214
    -21   1711   8, 1, 214   1, 200    8560408, 42801, 214
    -21   1711   10, 3, 172    1, 91    1424888, 15655, 172
    -21   1711   10, 3, 172    1, 99    1686376, 17031, 172
     -6   1711   14, 5, 124    1, 86    917978, 10669, 124
    -21   1711   14, 5, 124   1, 249    7690628, 30881, 124
     -6   1711   16, 7, 110    1, 49    264812, 5397, 110
     24   1711   16, 7, 110   1, 107    1260904, 11777, 110
     24   1711   20, 3, 86   1, 182    2849776, 15655, 86
      9   1711   20, 3, 86   1, 198    3372752, 17031, 86
     -6   1711   20, 7, 88   1, 203    3629254, 17871, 88
     24   1711   20, 7, 88   1, 269    6371554, 23679, 88
      9   1711   22, 7, 80   1, 102    833770, 8167, 80
     -6   1711   22, 7, 80   1, 251    5043616, 20087, 80
     -6   1711   28, 5, 62   1, 172    1835956, 10669, 62
    -21   1711   28, 5, 62   1, 221    3030380, 13707, 62
     24   1711   28, 9, 64    1, 80    411068, 5129, 64
      9   1711   28, 9, 64   1, 240    3690748, 15369, 64
     -6   1711   32, 9, 56   1, 116    755656, 6505, 56
      9   1711   32, 9, 56   1, 131    963406, 7345, 56
      9   1711   40, 7, 44   1, 129    734050, 5683, 44
     -6   1711   40, 7, 44   1, 261    3001018, 11491, 44
     24   1711   40, 17, 50    1, 69    240436, 3467, 50
     -6   1711   40, 17, 50   1, 163    1334032, 8167, 50
     -6   1711   44, 15, 44     1, 9    3878, 411, 44
      6   1719   2, 1, 860   1, 167    23984876, 143621, 860
     -9   1719   4, 1, 430    1, 57    1397188, 24511, 430
      6   1719   4, 1, 430   1, 153    10066180, 65791, 430
     18   1719   6, 3, 288    1, 12    41550, 3459, 288
    -24   1719   8, 3, 216    1, 16    55400, 3459, 216
     -9   1719   8, 3, 216    1, 84    1524608, 18147, 216
     21   1719   10, 1, 172     1, 4    2770, 689, 172
     -9   1719   10, 1, 172   1, 244    10240690, 41969, 172
    -27   1719   12, 3, 144    1, 24    83100, 3459, 144
     18   1719   12, 3, 144   1, 126    2286912, 18147, 144
     21   1719   16, 3, 108    1, 32    110800, 3459, 108
     21   1719   16, 3, 108   1, 168    3049216, 18147, 108
      3   1719   18, 3, 96    1, 36    124650, 3459, 96
      3   1719   18, 3, 96   1, 189    3430368, 18147, 96
     -9   1719   18, 9, 100   1, 173    2996032, 17309, 100
     -9   1719   20, 1, 86     1, 8    5540, 689, 86
     -9   1719   20, 1, 86   1, 211    3829248, 18147, 86
     -9   1719   20, 9, 90   1, 220    4359980, 19809, 90
     21   1719   20, 9, 90   1, 223    4479644, 20079, 90
      3   1719   24, 3, 72    1, 48    166200, 3459, 72
    -27   1719   24, 3, 72   1, 252    4573824, 18147, 72
      6   1719   26, 7, 68   1, 169    1944540, 11499, 68
    -24   1719   26, 7, 68   1, 230    3600446, 15647, 68
    -12   1719   30, 9, 60    1, 53    169524, 3189, 60
      3   1719   30, 9, 60   1, 196    2308518, 11769, 60
      6   1719   32, 3, 54    1, 59    188360, 3189, 54
     -9   1719   32, 3, 54    1, 64    221600, 3459, 54
     21   1719   34, 7, 52   1, 109    619372, 5675, 52
      6   1719   34, 7, 52   1, 221    2542860, 11499, 52
      3   1719   36, 3, 48    1, 72    249300, 3459, 48
      3   1719   36, 3, 48   1, 101    490290, 4851, 48
      6   1719   36, 9, 50    1, 69    239328, 3459, 50
     -9   1719   36, 9, 50   1, 119    710228, 5959, 50
      3   1719   36, 15, 54    1, 28    43212, 1527, 54
      3   1719   36, 15, 54    1, 33    59832, 1797, 54
     -9   1719   40, 11, 46    1, 45    94180, 2081, 46
     -9   1719   40, 11, 46    1, 87    350128, 4013, 46
     -9   1719   40, 19, 52    1, 29    44874, 1527, 52
     21   1719   40, 19, 52   1, 194    1964484, 10107, 52
      3   1724   2, 0, 862    1, 97    8110560, 83614, 862
      2   1724   4, 2, 432    1, 73    2302424, 31538, 432
      3   1724   6, 2, 288    1, 79    1797730, 22754, 288
    -12   1724   6, 2, 288   1, 248    17714150, 71426, 288
    -13   1724   8, 2, 216    1, 13    36564, 2810, 216
      2   1724   8, 2, 216   1, 146    4604848, 31538, 216
      3   1724   10, 4, 174   1, 108    2030410, 18796, 174
    -12   1724   10, 4, 174   1, 239    9940976, 41590, 174
      2   1724   12, 2, 144   1, 158    3595460, 22754, 144
      2   1724   12, 2, 144   1, 219    6907272, 31538, 144
      2   1724   16, 2, 108    1, 15    24376, 1622, 108
    -13   1724   16, 2, 108    1, 26    73128, 2810, 108
      3   1724   16, 6, 110    1, 96    1014928, 10566, 110
     18   1724   16, 6, 110   1, 196    4228128, 21566, 110
    -12   1724   18, 2, 96   1, 190    3466378, 18242, 96
    -12   1724   18, 2, 96   1, 237    5393190, 22754, 96
      2   1724   20, 6, 88   1, 120    1268660, 10566, 88
     17   1724   20, 6, 88   1, 245    5285160, 21566, 88
      3   1724   22, 6, 80   1, 131    1374474, 10486, 80
    -12   1724   22, 6, 80   1, 132    1395526, 10566, 80
      2   1724   24, 2, 72    1, 39    109692, 2810, 72
     32   1724   24, 2, 72   1, 161    1866980, 11594, 72
    -13   1724   24, 10, 76    1, 66    332400, 5026, 76
    -13   1724   24, 10, 76   1, 167    2122928, 12702, 76
    -12   1724   30, 4, 58    1, 47    128528, 2730, 58
     18   1724   30, 4, 58   1, 163    1542336, 9458, 58
      3   1724   30, 14, 64    1, 61    239882, 3918, 64
      3   1724   30, 14, 64   1, 129    1068666, 8270, 64
    -12   1724   32, 2, 54    1, 30    48752, 1622, 54
     18   1724   32, 2, 54    1, 52    146256, 2810, 54
      2   1724   32, 14, 60   1, 102    627128, 6134, 60
      2   1724   32, 14, 60   1, 193    2240376, 11594, 60
      2   1724   36, 2, 48   1, 103    509680, 4946, 48
      2   1724   36, 2, 48   1, 197    1863656, 9458, 48
    -12   1724   38, 10, 48   1, 149    1068666, 7162, 48
     18   1724   38, 10, 48   1, 243    2839250, 11674, 48
    -13   1724   40, 6, 44   1, 213    1998832, 9378, 44
      2   1724   40, 6, 44   1, 240    2537320, 10566, 44
    -13   1724   40, 14, 48   1, 172    1424888, 8270, 48
     17   1724   40, 14, 48   1, 266    3403776, 12782, 48
      3   1724   46, 22, 48    1, 35    60386, 1702, 48
    -27   1724   46, 22, 48   1, 218    2290790, 10486, 48
    -15   1728   2, 0, 864    1, 32    884738, 27648, 864
     30   1728   4, 0, 432    1, 64    1769476, 27648, 432
      3   1728   6, 0, 288    1, 96    2654214, 27648, 288
      0   1728   8, 0, 216   1, 128    3538952, 27648, 216
    -15   1728   8, 4, 218    1, 79    1361178, 17226, 218
     -6   1728   12, 0, 144    1, 85    1040412, 12240, 144
      0   1728   14, 6, 126   1, 193    4695704, 24324, 126
      0   1728   14, 6, 126   1, 229    6610328, 28860, 126
    -30   1728   16, 0, 108    1, 21    47644, 2268, 108
      0   1728   16, 8, 112   1, 129    1865872, 14456, 112
      3   1728   18, 0, 96    1, 11    11634, 1056, 96
     15   1728   18, 6, 98    1, 57    319104, 5592, 98
    -15   1728   18, 6, 98   1, 169    2801024, 16568, 98
    -12   1728   24, 0, 72   1, 107    824352, 7704, 72
      3   1728   24, 12, 78    1, 56    245976, 4380, 78
     15   1728   26, 12, 72   1, 153    1689146, 11028, 72
    -15   1728   26, 12, 72   1, 216    3364442, 15564, 72
      0   1728   28, 8, 64    1, 18    21052, 1160, 64
      0   1728   28, 8, 64    1, 51    167308, 3272, 64
     15   1728   32, 0, 54    1, 42    95288, 2268, 54
      0   1728   32, 8, 56   1, 177    1757288, 9920, 56
      0   1728   32, 8, 56   1, 258    3731744, 14456, 56
     15   1728   32, 16, 62    1, 81    409406, 5038, 62
     -6   1728   36, 0, 48    1, 22    23268, 1056, 48
      0   1728   36, 12, 52    1, 84    368964, 4380, 52
      0   1728   36, 12, 52    1, 86    386692, 4484, 52
      0   1728   38, 18, 54    1, 50    136838, 2718, 54
      0   1728   38, 18, 54   1, 134    974486, 7254, 54
      3   1728   42, 6, 42    1, 25    26592, 1056, 42
     36   1728   48, 24, 48   1, 116    651504, 5592, 48
      4   1731   2, 1, 866    1, 91    7171530, 78807, 866
      4   1731   6, 3, 290    1, 53    814934, 15373, 290
     19   1731   10, 3, 174   1, 195    6617530, 33933, 174
    -26   1731   10, 3, 174   1, 273    12969694, 47505, 174
     19   1731   30, 3, 58    1, 31    55954, 1801, 58
    -11   1731   30, 3, 58   1, 265    4074670, 15373, 58
      4   1731   38, 13, 50    1, 69    239882, 3463, 50
      4   1731   38, 13, 50   1, 141    997754, 7063, 50
      4   1732   2, 0, 866   1, 126    13748618, 109116, 866
      4   1732   4, 2, 434    1, 46    918532, 19966, 434
     34   1732   14, 2, 124   1, 161    3214862, 19966, 124
    -26   1732   14, 2, 124   1, 250    7751014, 31002, 124
      4   1732   26, 6, 68    1, 98    654274, 6670, 68
      4   1732   26, 6, 68   1, 244    4051402, 16598, 68
    -26   1732   28, 2, 62    1, 45    125758, 2792, 62
     34   1732   28, 2, 62   1, 223    3084118, 13828, 62
      4   1732   34, 6, 52   1, 106    585578, 5518, 52
      4   1732   34, 6, 52   1, 256    3410978, 13318, 52
    -26   1732   38, 4, 46   1, 156    1120742, 7180, 46
      4   1732   38, 4, 46   1, 169    1315196, 7778, 46
     -2   1736   2, 0, 868   1, 109    10312710, 94612, 868
    -17   1736   4, 0, 434    1, 59    1510758, 25606, 434
     -2   1736   6, 2, 290    1, 97    2729004, 28132, 290
     -2   1736   6, 2, 290   1, 201    11717100, 58292, 290
     -2   1736   10, 2, 174    1, 58    585578, 10094, 174
     -2   1736   10, 2, 174   1, 254    11226810, 44198, 174
     13   1736   12, 4, 146    1, 94    1290820, 13728, 146
     13   1736   12, 4, 146   1, 145    3070822, 21174, 146
     13   1736   14, 0, 124    1, 68    573390, 8432, 124
     28   1736   18, 8, 100    1, 51    260934, 5108, 100
     -2   1736   18, 8, 100   1, 248    6154386, 24808, 100
     13   1736   20, 8, 90   1, 149    2000494, 13418, 90
     13   1736   20, 8, 90   1, 214    4125084, 19268, 90
     -2   1736   28, 0, 62   1, 136    1146780, 8432, 62
     28   1736   30, 2, 58   1, 174    1756734, 10094, 58
     -2   1736   30, 2, 58   1, 208    2510174, 12066, 58
    -17   1736   30, 8, 60    1, 44    116894, 2648, 60
     -2   1736   30, 8, 60    1, 85    434890, 5108, 60
     -2   1736   34, 10, 54   1, 197    2099660, 10648, 54
     13   1736   34, 10, 54   1, 213    2454220, 11512, 54
    -17   1736   36, 8, 50   1, 102    521868, 5108, 50
    -17   1736   36, 8, 50   1, 219    2401590, 10958, 50
    -17   1736   42, 14, 46   1, 183    1545660, 8432, 46
    -17   1736   42, 14, 46   1, 262    3165002, 12066, 46
    -15   1743   2, 1, 872   1, 128    14287106, 111617, 872
      0   1743   4, 1, 436   1, 129    7255738, 56245, 436
     15   1743   4, 1, 436   1, 256    28574212, 111617, 436
     30   1743   6, 3, 292   1, 130    4935586, 37963, 292
     15   1743   8, 1, 218   1, 235    12039528, 51231, 218
      0   1743   8, 1, 218   1, 258    14511476, 56245, 218
    -15   1743   12, 3, 146   1, 127    2355608, 18545, 146
    -30   1743   12, 3, 146   1, 260    9871172, 37963, 146
    -15   1743   14, 7, 128     1, 2    554, 263, 128
    -30   1743   16, 7, 112    1, 52    303592, 5831, 112
      0   1743   16, 7, 112   1, 121    1641502, 13559, 112
     15   1743   24, 9, 76    1, 11    9418, 845, 76
    -30   1743   24, 9, 76   1, 171    2225418, 13005, 76
    -15   1743   26, 5, 68   1, 126    1080854, 8573, 68
    -30   1743   26, 5, 68   1, 159    1720724, 10817, 68
     15   1743   28, 7, 64     1, 4    1108, 263, 64
      0   1743   28, 7, 64    1, 91    531286, 5831, 64
     15   1743   32, 7, 56   1, 104    607184, 5831, 56
      0   1743   32, 7, 56   1, 242    3283004, 13559, 56
     15   1743   34, 5, 52   1, 144    1079746, 7493, 52
    -30   1743   34, 5, 52   1, 250    3252534, 13005, 52
    -30   1743   38, 9, 48    1, 63    191684, 3033, 48
     60   1743   38, 9, 48   1, 179    1541228, 8601, 48
     30   1743   42, 21, 52   1, 165    1422672, 8601, 52
    -25   1747   2, 1, 874     1, 8    55954, 6993, 874
     20   1747   34, 15, 58    1, 32    60386, 1871, 58
     20   1747   34, 15, 58    1, 63    232126, 3669, 58
    -25   1747   38, 1, 46   1, 137    863686, 6303, 46
     20   1747   38, 1, 46   1, 152    1063126, 6993, 46
     -1   1748   2, 0, 874    1, 95    7887852, 83030, 874
     14   1748   4, 2, 438   1, 163    11637878, 71396, 438
     14   1748   6, 2, 292    1, 23    154566, 6718, 292
     -1   1748   6, 2, 292   1, 106    3281342, 30954, 292
     -1   1748   12, 2, 146    1, 46    309132, 6718, 146
     -1   1748   12, 2, 146   1, 212    6562684, 30954, 146
    -16   1748   14, 4, 126    1, 17    36564, 2146, 126
     14   1748   14, 4, 126   1, 172    3728974, 21676, 126
     -1   1748   18, 4, 98   1, 101    1000524, 9902, 98
    -46   1748   18, 4, 98   1, 142    1977226, 13920, 98
     14   1748   22, 10, 84    1, 65    356222, 5470, 84
    -16   1748   22, 10, 84   1, 159    2126806, 13366, 84
     -1   1748   28, 10, 66   1, 152    1527932, 10042, 66
    -16   1748   28, 10, 66   1, 259    4432554, 17104, 66
     14   1748   36, 14, 54    1, 60    196116, 3254, 54
     -1   1748   36, 14, 54   1, 237    3039798, 12812, 54
     14   1748   38, 0, 46   1, 134    826014, 6164, 46
    -16   1748   42, 4, 42    1, 51    109692, 2146, 42
     14   1748   42, 10, 44   1, 228    2291898, 10042, 44
     -1   1748   42, 10, 44   1, 250    2755042, 11010, 44
      0   1751   2, 1, 876   1, 190    31623982, 166441, 876
      0   1751   4, 1, 438   1, 103    4646952, 45115, 438
    -15   1751   4, 1, 438   1, 217    20625420, 95047, 438
      0   1751   6, 1, 292    1, 16    74790, 4673, 292
      0   1751   6, 1, 292   1, 187    10211328, 54605, 292
      0   1751   8, 3, 220    1, 14    43212, 3083, 220
     15   1751   8, 3, 220    1, 59    766182, 12983, 220
      0   1751   10, 3, 176   1, 143    3599892, 25171, 176
     15   1751   10, 3, 176   1, 156    4284082, 27459, 176
    -15   1751   12, 1, 146    1, 32    149580, 4673, 146
     15   1751   12, 1, 146    1, 97    1373920, 14163, 146
      0   1751   12, 5, 148    1, 47    327414, 6961, 148
      0   1751   12, 5, 148    1, 54    432120, 7997, 148
     15   1751   16, 3, 110    1, 28    86424, 3083, 110
      0   1751   16, 3, 110   1, 118    1532364, 12983, 110
     15   1751   18, 7, 100    1, 64    410514, 6407, 100
      0   1751   18, 7, 100   1, 163    2659200, 16307, 100
    -15   1751   20, 3, 88     1, 9    7202, 795, 88
      0   1751   20, 3, 88    1, 35    108030, 3083, 88
    -15   1751   20, 7, 90    1, 58    303592, 5227, 90
      0   1751   20, 7, 90   1, 225    4559420, 20257, 90
      0   1751   22, 3, 80    1, 93    692500, 7443, 80
     15   1751   22, 3, 80   1, 177    2507404, 14163, 80
     15   1751   24, 5, 74    1, 94    654828, 6961, 74
      0   1751   24, 5, 74   1, 108    864240, 7997, 74
     30   1751   24, 11, 78    1, 82    526300, 6407, 78
    -15   1751   24, 11, 78   1, 145    1643164, 11321, 78
    -15   1751   26, 11, 72   1, 134    1295806, 9659, 72
      0   1751   26, 11, 72   1, 135    1315196, 9731, 72
    -15   1751   30, 7, 60    1, 87    455388, 5227, 60
     15   1751   30, 7, 60   1, 199    2378876, 11947, 60
    -15   1751   30, 13, 64    1, 22    31578, 1421, 64
    -15   1751   30, 13, 64   1, 194    2413778, 12429, 64
      0   1751   32, 13, 60     1, 5    1662, 313, 60
    -15   1751   32, 13, 60   1, 170    1738452, 10213, 60
     30   1751   34, 17, 60   1, 133    1065896, 7997, 60
     15   1751   36, 7, 50    1, 49    120772, 2457, 50
    -15   1751   36, 7, 50   1, 128    821028, 6407, 50
      0   1751   36, 11, 52    1, 79    326306, 4119, 52
      0   1751   36, 11, 52   1, 123    789450, 6407, 52
      0   1751   38, 15, 52    1, 15    12188, 795, 52
      0   1751   38, 15, 52    1, 59    182820, 3083, 52
      0   1751   40, 3, 44    1, 18    14404, 795, 44
      0   1751   40, 3, 44    1, 70    216060, 3083, 44
     15   1751   40, 13, 48    1, 74    264812, 3565, 48
    -15   1751   40, 13, 48   1, 214    2203812, 10285, 48
    -15   1751   44, 19, 48   1, 110    585024, 5299, 48
    -15   1751   44, 19, 48   1, 247    2937862, 11875, 48
      7   1752   2, 0, 876   1, 116    11787458, 101616, 876
     22   1752   4, 0, 438    1, 45    886954, 19710, 438
    -23   1752   6, 0, 292    1, 71    1471978, 20732, 292
      7   1752   12, 0, 146   1, 135    2660862, 19710, 146
      7   1752   26, 4, 68    1, 93    588902, 6328, 68
      7   1752   26, 4, 68   1, 135    1240406, 9184, 68
     22   1752   34, 4, 52    1, 70    255394, 3644, 52
    -23   1752   34, 4, 52    1, 79    325198, 4112, 52
     -3   1764   2, 0, 882    1, 82    5930570, 72324, 882
     -3   1764   4, 2, 442   1, 210    19493044, 92822, 442
      3   1764   6, 0, 294    1, 31    282540, 9114, 294
     12   1764   10, 4, 178   1, 157    4388788, 27950, 178
     -3   1764   10, 4, 178   1, 232    9582538, 41300, 178
    -12   1764   12, 6, 150    1, 50    375612, 7506, 150
      8   1764   14, 0, 126    1, 20    50414, 2520, 126
     -3   1764   18, 0, 98    1, 93    847620, 9114, 98
     12   1764   18, 6, 100    1, 75    563418, 7506, 100
     -3   1764   18, 6, 100    1, 80    640978, 8006, 100
     -3   1764   20, 6, 90   1, 212    4047524, 19086, 90
     -3   1764   20, 6, 90   1, 268    6467396, 24126, 90
     -3   1764   26, 2, 68   1, 134    1221570, 9114, 68
     -3   1764   26, 2, 68   1, 257    4492386, 17478, 68
     -7   1764   28, 14, 70   1, 130    1186668, 9114, 70
      3   1764   30, 6, 60    1, 41    101382, 2466, 60
      3   1764   30, 6, 60   1, 125    939030, 7506, 60
     -3   1764   34, 2, 52    1, 90    421594, 4682, 52
     12   1764   34, 2, 52   1, 123    787234, 6398, 52
    -18   1764   36, 6, 50   1, 150    1126836, 7506, 50
     12   1764   36, 6, 50   1, 160    1281956, 8006, 50
     -3   1764   36, 18, 58     1, 4    1108, 250, 58
      2   1764   42, 0, 42    1, 60    151242, 2520, 42
    -21   1768   2, 0, 884    1, 18    286418, 15912, 884
      9   1768   4, 0, 442    1, 36    572836, 15912, 442
      9   1768   22, 6, 82   1, 218    3899606, 17882, 82
      9   1768   22, 6, 82   1, 221    4007636, 18128, 82
      9   1768   26, 0, 68    1, 43    125758, 2924, 68
     -6   1768   34, 0, 52    1, 29    43766, 1508, 52
    -21   1768   44, 16, 46     1, 3    554, 154, 46
     -6   1768   44, 16, 46   1, 189    1649258, 8710, 46
     17   1775   2, 1, 888   1, 151    20247592, 134089, 888
    -43   1775   4, 1, 444    1, 25    277554, 11101, 444
     17   1775   4, 1, 444   1, 111    5470750, 49285, 444
      2   1775   6, 1, 296    1, 28    232126, 8289, 296
      2   1775   6, 1, 296   1, 176    9169254, 52097, 296
     17   1775   8, 1, 222    1, 50    555108, 11101, 222
    -43   1775   8, 1, 222   1, 222    10941500, 49285, 222
     -3   1775   10, 5, 180   1, 234    9858430, 42125, 180
      2   1775   12, 1, 148    1, 56    464252, 8289, 148
      2   1775   12, 1, 148    1, 75    832662, 11101, 148
      2   1775   12, 5, 150    1, 70    735712, 10505, 150
     17   1775   12, 5, 150   1, 170    4336712, 25505, 150
     17   1775   16, 7, 114    1, 39    173956, 4453, 114
     17   1775   16, 7, 114   1, 199    4517316, 22693, 114
      2   1775   18, 5, 100   1, 105    1103568, 10505, 100
    -13   1775   18, 5, 100   1, 255    6505068, 25505, 100
     -3   1775   20, 5, 90   1, 191    3285220, 17195, 90
     -3   1775   20, 5, 90   1, 209    3933400, 18815, 90
      2   1775   24, 1, 74   1, 112    928504, 8289, 74
      2   1775   24, 1, 74   1, 150    1665324, 11101, 74
    -28   1775   24, 7, 76   1, 160    1947864, 12167, 76
     17   1775   24, 7, 76   1, 197    2952266, 14979, 76
    -18   1775   30, 5, 60   1, 148    1315750, 8885, 60
     12   1775   30, 5, 60   1, 175    1839280, 10505, 60
     17   1775   32, 9, 58    1, 95    525192, 5519, 58
    -13   1775   32, 9, 58   1, 239    3317352, 13871, 58
    -13   1775   36, 5, 50   1, 210    2207136, 10505, 50
     17   1775   36, 5, 50   1, 233    2716816, 11655, 50
    -13   1775   36, 13, 54   1, 113    692500, 6115, 54
      2   1775   36, 13, 54   1, 143    1108000, 7735, 54
     17   1775   38, 7, 48    1, 58    162322, 2791, 48
    -28   1775   38, 7, 48   1, 161    1246500, 7735, 48
     12   1775   40, 15, 50    1, 99    493060, 4965, 50
     -3   1775   40, 15, 50   1, 122    747900, 6115, 50
      2   1775   48, 23, 48   1, 150    1086948, 7223, 48
    -12   1779   2, 1, 890   1, 106    10000254, 94341, 890
      3   1779   6, 3, 298   1, 179    9549298, 53345, 298
    -12   1779   10, 1, 178    1, 52    481426, 9257, 178
      3   1779   10, 1, 178   1, 253    11394118, 45035, 178
      3   1779   22, 5, 82    1, 25    51522, 2055, 82
      3   1779   22, 5, 82   1, 110    993322, 9025, 82
      3   1779   30, 9, 62    1, 33    68142, 2055, 62
      3   1779   30, 9, 62    1, 65    263150, 4039, 62
    -12   1779   38, 11, 50     1, 3    554, 161, 50
      3   1779   38, 11, 50   1, 196    1925150, 9811, 50
      7   1783   2, 1, 892    1, 88    6907826, 78497, 892
      7   1783   4, 1, 446   1, 176    13815652, 78497, 446
     22   1783   4, 1, 446   1, 219    21391048, 97675, 446
    -38   1783   8, 3, 224    1, 66    976148, 14787, 224
    -38   1783   8, 3, 224    1, 70    1098028, 15683, 224
    -38   1783   14, 3, 128   1, 254    8259586, 32515, 128
     22   1783   14, 3, 128   1, 261    8721068, 33411, 128
      7   1783   16, 3, 112   1, 132    1952296, 14787, 112
      7   1783   16, 3, 112   1, 140    2196056, 15683, 112
     22   1783   28, 3, 64   1, 231    3416518, 14787, 64
    -38   1783   28, 3, 64   1, 245    3843098, 15683, 64
      7   1783   28, 11, 68   1, 149    1512974, 10143, 68
     22   1783   28, 11, 68   1, 201    2751718, 13679, 68
      7   1783   32, 3, 56     1, 3    554, 171, 56
